p6
VisualSearchTask (1)
03/06/2015	15:53:15

Participant	Participant	Block	Trial	Event	Participant		Pressed Or	Correct	Error	Reaction	Reaction Time	Font Color	ISI Durations	Screen Location	Screen Location II
Group	Name	Name	Name	Name	Response	Key	Released	Response	Code	Time	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	(Trial Variable)	Loc	Color
groupB	p6	BlueYellow_Block1	YB_ddleft_1, 3	response_cue	1	1	Pressed	1	C	1660						DL	DC
groupB	p6	BlueYellow_Block1	YB_dsleft_1, 9	response_target_f	f	f	Pressed	f	C	966						SL	DC
groupB	p6	BlueYellow_Block1	YB_dsleft_1, 9	response_cue	1	1	Pressed	1	C	1350						SL	DC
groupB	p6	BlueYellow_Block1	YB_sdright_1, 10	response_target_j	f	f	Pressed	j	E	901						DL	SC
groupB	p6	BlueYellow_Block1	YB_sdright_1, 10	response_cue	1	1	Pressed	1	C	1333						DL	SC
groupB	p6	BlueYellow_Block1	YB_dsleft_1, 5	response_target_f	f	f	Pressed	f	C	891						SL	DC
groupB	p6	BlueYellow_Block1	YB_dsleft_1, 5	response_cue	1	1	Pressed	1	C	1347						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 6	response_target_f	f	f	Pressed	f	C	828						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 6	response_cue	1	1	Pressed	1	C	1276						SL	DC
groupB	p6	BlueYellow_Block2	YB_NCRight, 4	response_target_j	j	j	Pressed	j	C	1175							
groupB	p6	BlueYellow_Block2	YB_NCRight, 4	response_no_cue	2	2	Pressed	2	C	1695							
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 4	response_target_f	f	f	Pressed	f	C	1417						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 4	response_cue	1	1	Pressed	1	C	1849						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 10	response_target_f	f	f	Pressed	f	C	1185						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 10	response_cue	1	1	Pressed	1	C	1561						DL	DC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 5	response_target_j	j	j	Pressed	j	C	1233						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 5	response_cue	1	1	Pressed	1	C	1529						SL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 2	response_target_f	j	j	Pressed	f	E	1341						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 2	response_cue	1	1	Pressed	1	C	1685						DL	SC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 8	response_target_j	j	j	Pressed	j	C	1175						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 8	response_cue	1	1	Pressed	1	C	1503						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 8	response_target_f	f	f	Pressed	f	C	802						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 8	response_cue	1	1	Pressed	1	C	1194						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 8	response_target_j	j	j	Pressed	j	C	870						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 8	response_cue	1	1	Pressed	1	C	1318						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 6	response_target_f	f	f	Pressed	f	C	955						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 6	response_cue	1	1	Pressed	1	C	1427						DL	SC
groupB	p6	BlueYellow_Block2	YB_NCRight, 10	response_target_j	j	j	Pressed	j	C	1017							
groupB	p6	BlueYellow_Block2	YB_NCRight, 10	response_no_cue	2	2	Pressed	2	C	1777							
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 2	response_target_f	j	j	Pressed	f	E	1824						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 2	response_cue	2	2	Pressed	1	E	2176						DL	DC
groupB	p6	BlueYellow_Block2	YB_NCLeft, 9	response_target_f	f	f	Pressed	f	C	1183							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 9	response_no_cue	2	2	Pressed	2	C	2575							
groupB	p6	BlueYellow_Block2	YB_dsright_2, 9	response_target_j	j	j	Pressed	j	C	1199						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 9	response_cue	1	1	Pressed	1	C	1735						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 5	response_target_f	f	f	Pressed	f	C	1224						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 5	response_cue	1	1	Pressed	1	C	1648						DL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 3	response_target_f	f	f	Pressed	f	C	787						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 3	response_cue	1	1	Pressed	1	C	1219						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 6	response_target_f	f	f	Pressed	f	C	773						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 6	response_cue	1	1	Pressed	1	C	1157						SL	SC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 10	response_target_f	f	f	Pressed	f	C	738						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 10	response_cue	1	1	Pressed	1	C	1042						SL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 7	response_target_f	j	j	Pressed	f	E	1467						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 7	response_cue	1	1	Pressed	1	C	1915						DL	DC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 7	response_target_j	j	j	Pressed	j	C	1015						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 7	response_cue	1	1	Pressed	1	C	1391						DL	SC
groupB	p6	BlueYellow_Block2	YB_NCLeft, 1	response_target_f	f	f	Pressed	f	C	1508							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 1	response_no_cue	2	2	Pressed	2	C	1916							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 2	response_target_f	f	f	Pressed	f	C	1021							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 2	response_no_cue	2	2	Pressed	2	C	1405							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 7	response_target_f	f	f	Pressed	f	C	1071							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 7	response_no_cue	2	2	Pressed	2	C	1455							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 10	response_target_f	f	f	Pressed	f	C	800							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 10	response_no_cue	2	2	Pressed	2	C	1232							
groupB	p6	BlueYellow_Block2	YB_dsright_2, 4	response_target_j	j	j	Pressed	j	C	1729						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 4	response_cue	1	1	Pressed	1	C	2217						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 6	response_target_j	j	j	Pressed	j	C	2120						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 6	response_cue	1	1	Pressed	1	C	2760						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 3	response_target_f	f	f	Pressed	f	C	1157						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 3	response_cue	1	1	Pressed	1	C	1709						DL	SC
groupB	p6	BlueYellow_Block2	YB_NCLeft, 8	response_target_f	f	f	Pressed	f	C	1041							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 8	response_no_cue	2	2	Pressed	2	C	1385							
groupB	p6	BlueYellow_Block2	YB_dsright_2, 3	response_target_j	j	j	Pressed	j	C	1159						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 3	response_cue	1	1	Pressed	1	C	1799						SL	DC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 6	response_target_j	j	j	Pressed	j	C	1025						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 6	response_cue	1	1	Pressed	1	C	1465						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 8	response_target_j	j	j	Pressed	j	C	968						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 8	response_cue	1	1	Pressed	1	C	1224						SL	SC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 6	response_target_f	j	j	Pressed	f	E	1525						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 6	response_cue	1	1	Pressed	1	C	1829						DL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 7	response_target_f	f	f	Pressed	f	C	1002						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 7	response_cue	1	1	Pressed	1	C	1330						SL	DC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 10	response_target_f	f	f	Pressed	f	C	1167						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 10	response_cue	1	1	Pressed	1	C	1503						SL	SC
groupB	p6	BlueYellow_Block2	YB_NCLeft, 5	response_target_f	f	f	Pressed	f	C	1324							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 5	response_no_cue	2	2	Pressed	2	C	1651							
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 5	response_target_f	f	f	Pressed	f	C	1072						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 5	response_cue	1	1	Pressed	1	C	1576						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 3	response_target_j	j	j	Pressed	j	C	1270						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 3	response_cue	1	1	Pressed	1	C	1670						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 9	response_target_j	j	j	Pressed	j	C	1108						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 9	response_cue	1	1	Pressed	1	C	1460						DL	DC
groupB	p6	BlueYellow_Block2	YB_NCLeft, 6	response_target_f	f	f	Pressed	f	C	869							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 6	response_no_cue	2	2	Pressed	2	C	1221							
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 2	response_target_f	f	f	Pressed	f	C	1056						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 2	response_cue	1	1	Pressed	1	C	1408						SL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 2	response_target_j	j	j	Pressed	j	C	933						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 2	response_cue	1	1	Pressed	1	C	1341						DL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 5	response_target_f	f	f	Pressed	f	C	1418						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 5	response_cue	1	1	Pressed	1	C	1762						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 8	response_target_f	f	f	Pressed	f	C	921						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 8	response_cue	1	1	Pressed	1	C	1305						SL	SC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 6	response_target_j	j	j	Pressed	j	C	1052						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 6	response_cue	1	1	Pressed	1	C	1412						DL	DC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 3	response_target_j	j	j	Pressed	j	C	1149						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 3	response_cue	1	1	Pressed	1	C	1549						DL	SC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 7	response_target_j	j	j	Pressed	j	C	817						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 7	response_cue	1	1	Pressed	1	C	1169						SL	DC
groupB	p6	BlueYellow_Block2	YB_NCRight, 2	response_target_j	j	j	Pressed	j	C	876							
groupB	p6	BlueYellow_Block2	YB_NCRight, 2	response_no_cue	2	2	Pressed	2	C	1316							
groupB	p6	BlueYellow_Block2	YB_ddright_2, 10	response_target_j	j	j	Pressed	j	C	1034						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 10	response_cue	1	1	Pressed	1	C	1362						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 2	response_target_j	j	j	Pressed	j	C	1377						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 2	response_cue	1	1	Pressed	1	C	1833						DL	DC
groupB	p6	BlueYellow_Block2	YB_NCRight, 1	response_target_j	j	j	Pressed	j	C	1161							
groupB	p6	BlueYellow_Block2	YB_NCRight, 1	response_no_cue	2	2	Pressed	2	C	1433							
groupB	p6	BlueYellow_Block2	YB_ddright_2, 5	response_target_j	j	j	Pressed	j	C	1605						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 5	response_cue	1	1	Pressed	1	C	1909						DL	DC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 9	response_target_j	j	j	Pressed	j	C	930						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 9	response_cue	1	1	Pressed	1	C	1249						DL	SC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 9	response_target_f	f	f	Pressed	f	C	878						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 9	response_cue	1	1	Pressed	1	C	1262						SL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 9	response_target_f	j	j	Pressed	f	E	990						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 9	response_cue	1	1	Pressed	1	C	1350						DL	DC
groupB	p6	BlueYellow_Block2	YB_NCRight, 7	response_target_j	j	j	Pressed	j	C	764							
groupB	p6	BlueYellow_Block2	YB_NCRight, 7	response_no_cue	2	2	Pressed	2	C	1260							
groupB	p6	BlueYellow_Block2	YB_dsright_2, 6	response_target_j	j	j	Pressed	j	C	932						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 6	response_cue	1	1	Pressed	1	C	1340						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 7	response_target_f	j	j	Pressed	f	E	984						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 7	response_cue	1	1	Pressed	1	C	1384						DL	SC
groupB	p6	BlueYellow_Block2	YB_NCRight, 3	response_target_j	j	j	Pressed	j	C	823							
groupB	p6	BlueYellow_Block2	YB_NCRight, 3	response_no_cue	2	2	Pressed	2	C	1127							
groupB	p6	BlueYellow_Block2	YB_sdright_2, 5	response_target_j	j	j	Pressed	j	C	973						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 5	response_cue	1	1	Pressed	1	C	1301						DL	SC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 4	response_target_f	f	f	Pressed	f	C	952						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 4	response_cue	1	1	Pressed	1	C	1280						SL	DC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 3	response_target_j	j	j	Pressed	j	C	830						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 3	response_cue	1	1	Pressed	1	C	1237						SL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 8	response_target_f	f	f	Pressed	f	C	1174						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 8	response_cue	1	1	Pressed	1	C	1534						DL	SC
groupB	p6	BlueYellow_Block2	YB_NCRight, 8	response_target_j	j	j	Pressed	j	C	906							
groupB	p6	BlueYellow_Block2	YB_NCRight, 8	response_no_cue	2	2	Pressed	2	C	1522							
groupB	p6	BlueYellow_Block2	YB_ssright_2, 2	response_target_j	j	j	Pressed	j	C	878						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 2	response_cue	1	1	Pressed	1	C	1254						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 9	response_target_f	f	f	Pressed	f	C	883						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 9	response_cue	1	1	Pressed	1	C	1243						SL	SC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 2	response_target_f	f	f	Pressed	f	C	927						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 2	response_cue	1	1	Pressed	1	C	1343						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 9	response_target_f	f	f	Pressed	f	C	1068						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 9	response_cue	1	1	Pressed	1	C	1428						DL	SC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 5	response_target_j	j	j	Pressed	j	C	916						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 5	response_cue	1	1	Pressed	1	C	1508						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 10	response_target_f	f	f	Pressed	f	C	1045						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 10	response_cue	1	1	Pressed	1	C	1437						DL	SC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 8	response_target_f	f	f	Pressed	f	C	920						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 8	response_cue	1	1	Pressed	1	C	1344						DL	DC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 1	response_target_f	f	f	Pressed	f	C	1059						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 1	response_cue	1	1	Pressed	1	C	1475						DL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 9	response_target_j	j	j	Pressed	j	C	1131						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 9	response_cue	1	1	Pressed	1	C	1467						SL	SC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 7	response_target_j	j	j	Pressed	j	C	1409						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 7	response_cue	1	1	Pressed	1	C	1809						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 1	response_target_j	j	j	Pressed	j	C	842						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 1	response_cue	1	1	Pressed	1	C	1266						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 4	response_target_j	j	j	Pressed	j	C	905						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 4	response_cue	1	1	Pressed	1	C	1337						DL	DC
groupB	p6	BlueYellow_Block2	YB_NCRight, 6	response_target_j	j	j	Pressed	j	C	1120							
groupB	p6	BlueYellow_Block2	YB_NCRight, 6	response_no_cue	2	2	Pressed	2	C	1472							
groupB	p6	BlueYellow_Block2	YB_NCRight, 9	response_target_j	j	j	Pressed	j	C	1147							
groupB	p6	BlueYellow_Block2	YB_NCRight, 9	response_no_cue	2	2	Pressed	2	C	1483							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 4	response_target_f	f	f	Pressed	f	C	1061							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 4	response_no_cue	2	2	Pressed	2	C	1501							
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 5	response_target_f	f	f	Pressed	f	C	825						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 5	response_cue	1	1	Pressed	1	C	1649						SL	DC
groupB	p6	BlueYellow_Block2	YB_NCLeft, 3	response_target_f	f	f	Pressed	f	C	1010							
groupB	p6	BlueYellow_Block2	YB_NCLeft, 3	response_no_cue	2	2	Pressed	2	C	1402							
groupB	p6	BlueYellow_Block2	YB_ddright_2, 8	response_target_j	j	j	Pressed	j	C	1120						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddright_2, 8	response_cue	1	1	Pressed	1	C	1504						DL	DC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 7	response_target_j	j	j	Pressed	j	C	717						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 7	response_cue	1	1	Pressed	1	C	1125						SL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 10	response_target_j	j	j	Pressed	j	C	1200						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 10	response_cue	1	1	Pressed	1	C	1536						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 4	response_target_f	f	f	Pressed	f	C	892						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdleft_2, 4	response_cue	1	1	Pressed	1	C	1275						DL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 4	response_target_j	j	j	Pressed	j	C	1206						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 4	response_cue	1	1	Pressed	1	C	2198						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 7	response_target_f	f	f	Pressed	f	C	770						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 7	response_cue	1	1	Pressed	1	C	1170						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 10	response_target_j	j	j	Pressed	j	C	862						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 10	response_cue	1	1	Pressed	1	C	1286						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 4	response_target_f	f	f	Pressed	f	C	861						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 4	response_cue	1	1	Pressed	1	C	1293						SL	SC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 2	response_target_j	j	j	Pressed	j	C	792						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 2	response_cue	1	1	Pressed	1	C	1200						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 1	response_target_j	f	f	Pressed	j	E	1013						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 1	response_cue	1	1	Pressed	1	C	1397						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 4	response_target_j	j	j	Pressed	j	C	836						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 4	response_cue	1	1	Pressed	1	C	1220						DL	SC
groupB	p6	BlueYellow_Block2	YB_NCRight, 5	response_target_j	j	j	Pressed	j	C	1270							
groupB	p6	BlueYellow_Block2	YB_NCRight, 5	response_no_cue	2	2	Pressed	2	C	1782							
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 1	response_target_f	f	f	Pressed	f	C	691						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 1	response_cue	1	1	Pressed	1	C	1059						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 3	response_target_f	f	f	Pressed	f	C	750						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsleft_2, 3	response_cue	1	1	Pressed	1	C	1230						SL	DC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 1	response_target_j	j	j	Pressed	j	C	820						DL	SC
groupB	p6	BlueYellow_Block2	YB_sdright_2, 1	response_cue	1	1	Pressed	1	C	1204						DL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 1	response_target_j	j	j	Pressed	j	C	924						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssright_2, 1	response_cue	1	1	Pressed	1	C	1268						SL	SC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 3	response_target_f	j	j	Pressed	f	E	1369						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 3	response_cue	1	1	Pressed	1	C	1713						DL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 10	response_target_j	j	j	Pressed	j	C	716						SL	DC
groupB	p6	BlueYellow_Block2	YB_dsright_2, 10	response_cue	1	1	Pressed	1	C	1068						SL	DC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 1	response_target_f	f	f	Pressed	f	C	800						SL	SC
groupB	p6	BlueYellow_Block2	YB_ssleft_2, 1	response_cue	1	1	Pressed	1	C	1168						SL	SC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 1	response_target_f	f	f	Pressed	f	C	993						DL	DC
groupB	p6	BlueYellow_Block2	YB_ddleft_2, 1	response_cue	1	1	Pressed	1	C	1385						DL	DC
groupB	p6	RedGreen_Block1	RG_ssright_1, 4	response_target_j	j	j	Pressed	j	C	913						SL	SC
groupB	p6	RedGreen_Block1	RG_ssright_1, 4	response_cue	1	1	Pressed	1	C	1305						SL	SC
groupB	p6	RedGreen_Block1	RG_sdleft_1, 4	response_target_f	f	f	Pressed	f	C	886						DL	SC
groupB	p6	RedGreen_Block1	RG_sdleft_1, 4	response_cue	1	1	Pressed	1	C	1214						DL	SC
groupB	p6	RedGreen_Block1	RG_sdleft_1, 1	response_target_f	f	f	Pressed	f	C	1135						DL	SC
groupB	p6	RedGreen_Block1	RG_sdleft_1, 1	response_cue	1	1	Pressed	1	C	1495						DL	SC
groupB	p6	RedGreen_Block1	RG_dsleft_1, 5	response_target_f	f	f	Pressed	f	C	1223						SL	DC
groupB	p6	RedGreen_Block1	RG_dsleft_1, 5	response_cue	1	1	Pressed	1	C	1551						SL	DC
groupB	p6	RedGreen_Block1	RG_dsleft_1, 2	response_target_f	f	f	Pressed	f	C	818						SL	DC
groupB	p6	RedGreen_Block1	RG_dsleft_1, 2	response_cue	1	1	Pressed	1	C	1226						SL	DC
groupB	p6	RedGreen_Block1	RG_dsright_1, 5	response_target_j	j	j	Pressed	j	C	803						SL	DC
groupB	p6	RedGreen_Block1	RG_dsright_1, 5	response_cue	1	1	Pressed	1	C	1171						SL	DC
groupB	p6	RedGreen_Block1	RG_sdleft_1, 7	response_target_f	f	f	Pressed	f	C	1022						DL	SC
groupB	p6	RedGreen_Block1	RG_sdleft_1, 7	response_cue	1	1	Pressed	1	C	1382						DL	SC
groupB	p6	RedGreen_Block1	RG_ssleft_1, 7	response_target_f	f	f	Pressed	f	C	734						SL	SC
groupB	p6	RedGreen_Block1	RG_ssleft_1, 7	response_cue	1	1	Pressed	1	C	1102						SL	SC
groupB	p6	RedGreen_Block1	RG_ssleft_1, 8	response_target_f	f	f	Pressed	f	C	780						SL	SC
groupB	p6	RedGreen_Block1	RG_ssleft_1, 8	response_cue	1	1	Pressed	1	C	1180						SL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 2	response_target_j	j	j	Pressed	j	C	998						DL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 2	response_cue	1	1	Pressed	1	C	1366						DL	SC
groupB	p6	RedGreen_Block1	RG_ssleft_1, 3	response_target_f	f	f	Pressed	f	C	770						SL	SC
groupB	p6	RedGreen_Block1	RG_ssleft_1, 3	response_cue	1	1	Pressed	1	C	1234						SL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 10	response_target_j	j	j	Pressed	j	C	1118						DL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 10	response_cue	1	1	Pressed	1	C	1446						DL	SC
groupB	p6	RedGreen_Block1	RG_NCLeft, 6	response_target_f	f	f	Pressed	f	C	897							
groupB	p6	RedGreen_Block1	RG_NCLeft, 6	response_no_cue	2	2	Pressed	2	C	1233							
groupB	p6	RedGreen_Block1	RG_ssright_1, 1	response_target_j	f	f	Pressed	j	E	1171						SL	SC
groupB	p6	RedGreen_Block1	RG_ssright_1, 1	response_cue	1	1	Pressed	1	C	1515						SL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 6	response_target_j	j	j	Pressed	j	C	1279						DL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 6	response_cue	1	1	Pressed	1	C	1615						DL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 7	response_target_j	j	j	Pressed	j	C	1057						DL	SC
groupB	p6	RedGreen_Block1	RG_sdright_1, 7	response_cue	1	1	Pressed	1	C	1402						DL	SC
groupB	p6	RedGreen_Block1	RG_ssright_1, 10	response_target_j	j	j	Pressed	j	C	791						SL	SC
groupB	p6	RedGreen_Block1	RG_ssright_1, 10	response_cue	1	1	Pressed	1	C	1175						SL	SC
groupB	p6	RedGreen_Block1	RG_ddright_1, 2	response_target_j	j	j	Pressed	j	C	819						DL	DC
groupB	p6	RedGreen_Block1	RG_ddright_1, 2	response_cue	1	1	Pressed	1	C	1235						DL	DC
